mes,coluna,codigo_produto,op,qtd_planilha,data_planilha,ct_totvs,nome_ct,data_apont_totvs,qtd_apont_totvs,apontado_ct70
Jan,DJ,50233616,24184601001,12000,2026-01-13,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2025-12-17,1800,Não
Jan,DJ,50233616,24184601001,12000,2026-01-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-12,1300,Não
Jan,DJ,50233616,24184601001,12000,2026-01-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-12,1300,Não
Jan,DJ,50233616,24184601001,12000,2026-01-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-12,800,Não
Jan,DJ,50233616,24184601001,12000,2026-01-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-12,100,Não
Jan,DJ,50233616,24184601001,12000,2026-01-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-12,100,Não
Jan,DJ,50233616,24184601001,12000,2026-01-13,CT-15,MONTAGEM UCW,2026-01-12,1600,Não
Jan,DJ,50233616,24184601001,12000,2026-01-13,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-12,6000,Não
Jan,DJ,50233616,24184601001,12000,2026-01-13,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-12,4200,Não
Jan,DJ,50233616,24184601001,12000,2026-01-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-13,1000,Não
Jan,DJ,50233616,24184601001,12000,2026-01-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-13,3700,Não
Jan,DJ,50233616,24184601001,12000,2026-01-13,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-13,2100,Não
Jan,EL,50233615,24184701001,12000,2026-01-14,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-12,12000,Não
Jan,EL,50233615,24184701001,12000,2026-01-14,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-13,2200,Não
Jan,EL,50233615,24184701001,12000,2026-01-14,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-13,2700,Não
Jan,EL,50233615,24184701001,12000,2026-01-14,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-13,2400,Não
Jan,EL,50233615,24184701001,12000,2026-01-14,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-13,100,Não
Jan,EL,50233615,24184701001,12000,2026-01-14,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-14,200,Não
Jan,EL,50233615,24184701001,12000,2026-01-14,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-14,2100,Não
Jan,EL,50233615,24184701001,12000,2026-01-14,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-14,1200,Não
Jan,EL,50233615,24184701001,12000,2026-01-14,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-14,1100,Não
Jan,JV,50233616,24184801001,12000,2026-01-21,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-12,1400,Não
Jan,JV,50233616,24184801001,12000,2026-01-21,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-13,1400,Não
Jan,JV,50233616,24184801001,12000,2026-01-21,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-14,1500,Não
Jan,JV,50233616,24184801001,12000,2026-01-21,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-14,1300,Não
Jan,JV,50233616,24184801001,12000,2026-01-21,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-20,1700,Não
Jan,JV,50233616,24184801001,12000,2026-01-21,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-20,2200,Não
Jan,JV,50233616,24184801001,12000,2026-01-21,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-20,7200,Não
Jan,JV,50233616,24184801001,12000,2026-01-21,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-20,2000,Não
Jan,JV,50233616,24184801001,12000,2026-01-21,CT-63,MONTAR CABOS ESPECIAIS,2026-01-20,100,Não
Jan,JV,50233616,24184801001,12000,2026-01-21,CT-63,MONTAR CABOS ESPECIAIS,2026-01-20,900,Não
Jan,JV,50233616,24184801001,12000,2026-01-21,CT-63,MONTAR CABOS ESPECIAIS,2026-01-20,200,Não
Jan,JV,50233616,24184801001,12000,2026-01-21,CT-63,MONTAR CABOS ESPECIAIS,2026-01-20,500,Não
Jan,JV,50233616,24184801001,12000,2026-01-21,CT-63,MONTAR CABOS ESPECIAIS,2026-01-20,2000,Não
Jan,JV,50233616,24184801001,12000,2026-01-21,CT-63,MONTAR CABOS ESPECIAIS,2026-01-20,1200,Não
Jan,JV,50233616,24184801001,12000,2026-01-21,CT-63,MONTAR CABOS ESPECIAIS,2026-01-20,400,Não
Jan,KE,50233616,24185001001,12000,2026-01-21,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-20,100,Não
Jan,KE,50233616,24185001001,12000,2026-01-21,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-20,100,Não
Jan,KE,50233616,24185001001,12000,2026-01-21,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-20,400,Não
Jan,KE,50233616,24185001001,12000,2026-01-21,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-20,3200,Não
Jan,KE,50233616,24185001001,12000,2026-01-21,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-20,2600,Não
Jan,KE,50233616,24185001001,12000,2026-01-21,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-20,1200,Não
Jan,KE,50233616,24185001001,12000,2026-01-21,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-20,700,Não
Jan,KE,50233616,24185001001,12000,2026-01-21,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-20,4000,Não
Jan,KE,50233616,24185001001,12000,2026-01-21,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-20,8000,Não
Jan,KE,50233616,24185001001,12000,2026-01-21,CT-63,MONTAR CABOS ESPECIAIS,2026-01-20,400,Não
Jan,KE,50233616,24185001001,12000,2026-01-21,CT-63,MONTAR CABOS ESPECIAIS,2026-01-20,200,Não
Jan,KE,50233616,24185001001,12000,2026-01-21,CT-63,MONTAR CABOS ESPECIAIS,2026-01-21,1400,Não
Jan,KE,50233616,24185001001,12000,2026-01-21,CT-63,MONTAR CABOS ESPECIAIS,2026-01-21,100,Não
Jan,KE,50233616,24185001001,12000,2026-01-21,CT-63,MONTAR CABOS ESPECIAIS,2026-01-21,300,Não
Jan,KE,50233616,24185001001,12000,2026-01-21,CT-63,MONTAR CABOS ESPECIAIS,2026-01-21,1000,Não
Jan,KE,50233616,24185001001,12000,2026-01-21,CT-63,MONTAR CABOS ESPECIAIS,2026-01-21,300,Não
Jan,LW,50233615,24184901001,12000,2026-01-23,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-20,8300,Não
Jan,LW,50233615,24184901001,12000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,4300,Não
Jan,LW,50233615,24184901001,12000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,700,Não
Jan,LW,50233615,24184901001,12000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,1800,Não
Jan,LW,50233615,24184901001,12000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,2000,Não
Jan,LW,50233615,24184901001,12000,2026-01-23,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-21,500,Não
Jan,LW,50233615,24184901001,12000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-22,2500,Não
Jan,LW,50233615,24184901001,12000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-22,700,Não
Jan,LW,50233615,24184901001,12000,2026-01-23,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-22,2500,Não
Jan,LW,50233615,24184901001,12000,2026-01-23,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-22,700,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,400,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,100,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,500,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,300,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,1300,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,2100,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,1200,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,1600,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,1300,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,1500,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,1400,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,2000,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,1800,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,1400,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,100,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,100,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,100,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-21,300,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-21,1500,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-21,3000,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-21,11800,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-21,8200,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-21,10200,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-63,MONTAR CABOS ESPECIAIS,2026-01-21,1000,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-63,MONTAR CABOS ESPECIAIS,2026-01-21,1800,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-22,1200,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-22,1500,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-22,200,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-22,1400,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-22,1400,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-22,1500,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-22,300,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-22,1000,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-22,1000,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-22,1100,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-22,1400,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-22,100,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-22,100,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-15,MONTAGEM UCW,2026-01-22,1600,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-22,1300,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-63,MONTAR CABOS ESPECIAIS,2026-01-22,300,Não
Jan,LX,550232465,24250301001,36000,2026-01-23,CT-63,MONTAR CABOS ESPECIAIS,2026-01-22,1600,Não
Jan,MZ,50232465,24250401001,12000,2026-01-26,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-22,2000,Não
Jan,MZ,50232465,24250401001,12000,2026-01-26,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-22,100,Não
Jan,MZ,50232465,24250401001,12000,2026-01-26,CT-15,MONTAGEM UCW,2026-01-22,200,Não
Jan,MZ,50232465,24250401001,12000,2026-01-26,CT-15,MONTAGEM UCW,2026-01-22,1700,Não
Jan,MZ,50232465,24250401001,12000,2026-01-26,CT-15,MONTAGEM UCW,2026-01-22,1500,Não
Jan,MZ,50232465,24250401001,12000,2026-01-26,CT-15,MONTAGEM UCW,2026-01-22,300,Não
Jan,MZ,50232465,24250401001,12000,2026-01-26,CT-15,MONTAGEM UCW,2026-01-22,100,Não
Jan,MZ,50232465,24250401001,12000,2026-01-26,CT-15,MONTAGEM UCW,2026-01-22,1700,Não
Jan,MZ,50232465,24250401001,12000,2026-01-26,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-22,5800,Não
Jan,MZ,50232465,24250401001,12000,2026-01-26,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-22,3300,Não
Jan,MZ,50232465,24250401001,12000,2026-01-26,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-22,2900,Não
Jan,MZ,50232465,24250401001,12000,2026-01-26,CT-63,MONTAR CABOS ESPECIAIS,2026-01-22,2000,Não
Jan,MZ,50232465,24250401001,12000,2026-01-26,CT-63,MONTAR CABOS ESPECIAIS,2026-01-22,100,Não
Jan,MZ,50232465,24250401001,12000,2026-01-26,CT-15,MONTAGEM UCW,2026-01-23,1400,Não
Jan,MZ,50232465,24250401001,12000,2026-01-26,CT-15,MONTAGEM UCW,2026-01-23,300,Não
Jan,MZ,50232465,24250401001,12000,2026-01-26,CT-15,MONTAGEM UCW,2026-01-23,200,Não
Jan,MZ,50232465,24250401001,12000,2026-01-26,CT-15,MONTAGEM UCW,2026-01-23,200,Não
Jan,MZ,50232465,24250401001,12000,2026-01-26,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-01-23,200,Não
Jan,PH,50233615,24185101001,12000,2026-01-28,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-22,1900,Não
Jan,PH,50233615,24185101001,12000,2026-01-28,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-23,500,Não
Jan,PH,50233615,24185101001,12000,2026-01-28,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-23,400,Não
Jan,PH,50233615,24185101001,12000,2026-01-28,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-23,2400,Não
Jan,PH,50233615,24185101001,12000,2026-01-28,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-23,2500,Não
Jan,PH,50233615,24185101001,12000,2026-01-28,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-23,100,Não
Jan,PH,50233615,24185101001,12000,2026-01-28,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-23,200,Não
Jan,PH,50233615,24185101001,12000,2026-01-28,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-23,3600,Não
Jan,PH,50233615,24185101001,12000,2026-01-28,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-23,600,Não
Jan,PH,50233615,24185101001,12000,2026-01-28,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-26,1800,Não
Jan,PH,50233615,24185101001,12000,2026-01-28,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-26,2000,Não
Jan,PH,50233615,24185101001,12000,2026-01-28,CT-12,MONTAGEM WEG,2026-01-26,1300,Não
Jan,PH,50233615,24185101001,12000,2026-01-28,CT-12,MONTAGEM WEG,2026-01-26,400,Não
Jan,PH,50233615,24185101001,12000,2026-01-28,CT-12,MONTAGEM WEG,2026-01-26,400,Não
Jan,PH,50233615,24185101001,12000,2026-01-28,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-26,600,Não
Jan,PH,50233615,24185101001,12000,2026-01-28,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-26,5300,Não
Jan,PI,50233616,24185201001,12000,2026-01-28,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-26,100,Não
Jan,PI,50233616,24185201001,12000,2026-01-28,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-26,3000,Não
Jan,PI,50233616,24185201001,12000,2026-01-28,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-26,1200,Não
Jan,PI,50233616,24185201001,12000,2026-01-28,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-26,700,Não
Jan,PI,50233616,24185201001,12000,2026-01-28,CT-12,MONTAGEM WEG,2026-01-26,100,Não
Jan,PI,50233616,24185201001,12000,2026-01-28,CT-12,MONTAGEM WEG,2026-01-26,4000,Não
Jan,PI,50233616,24185201001,12000,2026-01-28,CT-12,MONTAGEM WEG,2026-01-26,2900,Não
Jan,PI,50233616,24185201001,12000,2026-01-28,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-26,3000,Não
Jan,PI,50233616,24185201001,12000,2026-01-28,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-26,9000,Não
Jan,PJ,50233616,24185401001,12000,2026-01-28,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-27,2900,Não
Jan,PJ,50233616,24185401001,12000,2026-01-28,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-27,800,Não
Jan,PJ,50233616,24185401001,12000,2026-01-28,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-27,10000,Não
Jan,PJ,50233616,24185401001,12000,2026-01-28,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-27,800,Não
Jan,PJ,50233616,24185401001,12000,2026-01-28,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-27,400,Não
Jan,PJ,50233616,24185401001,12000,2026-01-28,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-27,2000,Não
Jan,PJ,50233616,24185401001,12000,2026-01-28,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-27,500,Não
Jan,PJ,50233616,24185401001,12000,2026-01-28,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-27,2400,Não
Jan,PJ,50233616,24185401001,12000,2026-01-28,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-01-27,1200,Não
Jan,PJ,50233616,24185401001,12000,2026-01-28,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-01-27,3000,Não
Jan,PK,50233615,24185301001,12000,2026-01-28,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-26,100,Não
Jan,PK,50233615,24185301001,12000,2026-01-28,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-26,300,Não
Jan,PK,50233615,24185301001,12000,2026-01-28,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-26,3700,Não
Jan,PK,50233615,24185301001,12000,2026-01-28,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-27,200,Não
Jan,PK,50233615,24185301001,12000,2026-01-28,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-27,100,Não
Jan,PK,50233615,24185301001,12000,2026-01-28,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-27,1300,Não
Jan,PK,50233615,24185301001,12000,2026-01-28,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-27,1900,Não
Jan,PK,50233615,24185301001,12000,2026-01-28,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-27,6400,Não
Jan,PK,50233615,24185301001,12000,2026-01-28,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-27,900,Não
Jan,PK,50233615,24185301001,12000,2026-01-28,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-27,400,Não
Jan,PK,50233615,24185301001,12000,2026-01-28,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-27,500,Não
Jan,PK,50233615,24185301001,12000,2026-01-28,CT-63,MONTAR CABOS ESPECIAIS,2026-01-27,1200,Não
Jan,PK,50233615,24185301001,12000,2026-01-28,CT-63,MONTAR CABOS ESPECIAIS,2026-01-27,2000,Não
Jan,PK,50233615,24185301001,12000,2026-01-28,CT-63,MONTAR CABOS ESPECIAIS,2026-01-27,2400,Não
Jan,PK,50233615,24185301001,12000,2026-01-28,CT-63,MONTAR CABOS ESPECIAIS,2026-01-27,2500,Não
Jan,PK,50233615,24185301001,12000,2026-01-28,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-28,100,Não
Jan,QO,50232465,24250501001,12000,2026-01-29,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-23,1000,Não
Jan,QO,50232465,24250501001,12000,2026-01-29,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-23,1600,Não
Jan,QO,50232465,24250501001,12000,2026-01-29,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-23,1100,Não
Jan,QO,50232465,24250501001,12000,2026-01-29,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-23,1800,Não
Jan,QO,50232465,24250501001,12000,2026-01-29,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-23,1200,Não
Jan,QO,50232465,24250501001,12000,2026-01-29,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-23,1100,Não
Jan,QO,50232465,24250501001,12000,2026-01-29,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-23,1600,Não
Jan,QO,50232465,24250501001,12000,2026-01-29,CT-15,MONTAGEM UCW,2026-01-23,7500,Não
Jan,QO,50232465,24250501001,12000,2026-01-29,CT-15,MONTAGEM UCW,2026-01-23,1700,Não
Jan,QO,50232465,24250501001,12000,2026-01-29,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-23,2800,Não
Jan,QO,50232465,24250501001,12000,2026-01-29,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-01-23,800,Não
Jan,QO,50232465,24250501001,12000,2026-01-29,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-01-23,100,Não
Jan,QO,50232465,24250501001,12000,2026-01-29,CT-62,MONTAGEM DE CHICOTES DIVERSOS,2026-01-23,1700,Não
Jan,QP,50233615,24185501001,12000,2026-01-29,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-27,3600,Não
Jan,QP,50233615,24185501001,12000,2026-01-29,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-28,400,Não
Jan,QP,50233615,24185501001,12000,2026-01-29,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-28,1700,Não
Jan,QP,50233615,24185501001,12000,2026-01-29,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-28,900,Não
Jan,QP,50233615,24185501001,12000,2026-01-29,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-28,1000,Não
Jan,QP,50233615,24185501001,12000,2026-01-29,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-28,1000,Não
Jan,QP,50233615,24185501001,12000,2026-01-29,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-28,1800,Não
Jan,QP,50233615,24185501001,12000,2026-01-29,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-28,4600,Não
Jan,QP,50233615,24185501001,12000,2026-01-29,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-28,800,Não
Jan,QP,50233615,24185501001,12000,2026-01-29,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-28,2600,Não
Jan,QP,50233615,24185501001,12000,2026-01-29,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-28,4000,Não
Jan,QP,50233615,24185501001,12000,2026-01-29,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-28,300,Não
Jan,QP,50233615,24185501001,12000,2026-01-29,CT-61,MONTAGEM DE CHICOTES DIVERSOS,2026-01-28,100,Não
Jan,QP,50233615,24185501001,12000,2026-01-29,CT-63,MONTAR CABOS ESPECIAIS,2026-01-28,1100,Não
Jan,QP,50233615,24185501001,12000,2026-01-29,CT-63,MONTAR CABOS ESPECIAIS,2026-01-28,100,Não
Jan,RQ,50233616,24185601001,12000,2026-01-30,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-28,1100,Não
Jan,RQ,50233616,24185601001,12000,2026-01-30,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-28,900,Não
Jan,RQ,50233616,24185601001,12000,2026-01-30,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-28,100,Não
Jan,RQ,50233616,24185601001,12000,2026-01-30,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-28,7100,Não
Jan,RQ,50233616,24185601001,12000,2026-01-30,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-29,900,Não
Jan,RQ,50233616,24185601001,12000,2026-01-30,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-29,2200,Não
Jan,RQ,50233616,24185601001,12000,2026-01-30,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-29,2300,Não
Jan,RQ,50233616,24185601001,12000,2026-01-30,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-29,1900,Não
Jan,RQ,50233616,24185601001,12000,2026-01-30,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-29,300,Não
Jan,RQ,50233616,24185601001,12000,2026-01-30,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-29,1000,Não
Jan,RQ,50233616,24185601001,12000,2026-01-30,CT-23,CORTE/APLICAÇÃO AUTOMATICA,2026-01-29,3600,Não
Jan,RQ,50233616,24185601001,12000,2026-01-30,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-30,2600,Não
Fev,T,50233616,24185801001,12000,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-29,1000,Não
Fev,T,50233616,24185801001,12000,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-29,400,Não
Fev,T,50233616,24185801001,12000,2026-02-02,CT-08,MONTAGEM NOVOS NEGOCIOS,2026-01-29,300,Não
